# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
       4595        0.1868147334        0.1868047894        0.1358839081        2.9157859396        2.1535323802
       4596        0.1866906485        0.1866807047        0.1358171399        2.9138277652        2.1529997244
       4597        0.1865665511        0.1865566077        0.1357503303        2.9118695206        2.1524655915
       4598        0.1864424417        0.1864324984        0.1356834793        2.9099112105        2.1519299844
       4599        0.1863183205        0.1863083774        0.1356165871        2.9079528341        2.1513929061
       4600        0.1861941877        0.1861842448        0.1355496539        2.9059943957        2.1508543594
       4601        0.1860700436        0.1860601010        0.1354826798        2.9040358968        2.1503143471
       4602        0.1859458886        0.1859359462        0.1354156650        2.9020773417        2.1497728721
       4603        0.1858217228        0.1858117807        0.1353486095        2.9001187290        2.1492299374
       4604        0.1856975467        0.1856876047        0.1352815135        2.8981600637        2.1486855457
       4605        0.1855733604        0.1855634187        0.1352143772        2.8962013457        2.1481396999
       4606        0.1854491643        0.1854392228        0.1351472006        2.8942425763        2.1475924030
       4607        0.1853249587        0.1853150174        0.1350799839        2.8922837612        2.1470436576
       4608        0.1852007439        0.1851908027        0.1350127271        2.8903248967        2.1464934668
       4609        0.1850765200        0.1850665792        0.1349454305        2.8883659871        2.1459418333
       4610        0.1849522876        0.1849423469        0.1348780942        2.8864070359        2.1453887601
       4611        0.1848280467        0.1848181063        0.1348107181        2.8844480399        2.1448342500
       4612        0.1847037978        0.1846938576        0.1347433026        2.8824890057        2.1442783058
       4613        0.1845795411        0.1845696011        0.1346758476        2.8805299314        2.1437209304
       4614        0.1844552769        0.1844453371        0.1346083534        2.8785708210        2.1431621267
       4615        0.1843310055        0.1843210659        0.1345408201        2.8766116757        2.1426018975
       4616        0.1842067272        0.1841967878        0.1344732477        2.8746524973        2.1420402456
       4617        0.1840824421        0.1840725030        0.1344056364        2.8726932874        2.1414771739
       4618        0.1839581507        0.1839482118        0.1343379864        2.8707340490        2.1409126854
       4619        0.1838338532        0.1838239145        0.1342702977        2.8687747846        2.1403467827
       4620        0.1837095497        0.1836996113        0.1342025706        2.8668154955        2.1397794687
       4621        0.1835852407        0.1835753024        0.1341348051        2.8648561863        2.1392107465
       4622        0.1834609264        0.1834509883        0.1340670015        2.8628968562        2.1386406186
       4623        0.1833366069        0.1833266691        0.1339991598        2.8609375102        2.1380690880
       4624        0.1832122826        0.1832023450        0.1339312803        2.8589781530        2.1374961576
       4625        0.1830879537        0.1830780163        0.1338633630        2.8570187835        2.1369218301
       4626        0.1829636204        0.1829536833        0.1337954082        2.8550594082        2.1363461085
       4627        0.1828392830        0.1828293461        0.1337274159        2.8531000281        2.1357689955
       4628        0.1827149418        0.1827050051        0.1336593864        2.8511406472        2.1351904940
       4629        0.1825905969        0.1825806603        0.1335913199        2.8491812692        2.1346106069
       4630        0.1824662485        0.1824563122        0.1335232164        2.8472218961        2.1340293369
       4631        0.1823418970        0.1823319610        0.1334550761        2.8452625322        2.1334466870
       4632        0.1822175425        0.1822076067        0.1333868993        2.8433031822        2.1328626599
       4633        0.1820931853        0.1820832497        0.1333186861        2.8413438461        2.1322772585
       4634        0.1819688256        0.1819588902        0.1332504366        2.8393845304        2.1316904856
       4635        0.1818444636        0.1818345284        0.1331821510        2.8374252382        2.1311023441
       4636        0.1817200996        0.1817101646        0.1331138295        2.8354659719        2.1305128368
       4637        0.1815957337        0.1815857990        0.1330454723        2.8335067355        2.1299219665
       4638        0.1814713662        0.1814614317        0.1329770795        2.8315475311        2.1293297361
       4639        0.1813469974        0.1813370630        0.1329086513        2.8295883649        2.1287361483
       4640        0.1812226273        0.1812126932        0.1328401879        2.8276292377        2.1281412061
       4641        0.1810982563        0.1810883225        0.1327716894        2.8256701547        2.1275449123
       4642        0.1809738846        0.1809639509        0.1327031560        2.8237111202        2.1269472696
       4643        0.1808495124        0.1808395789        0.1326345879        2.8217521350        2.1263482810
       4644        0.1807251398        0.1807152066        0.1325659853        2.8197932041        2.1257479492
       4645        0.1806007672        0.1805908342        0.1324973482        2.8178343311        2.1251462771
       4646        0.1804763947        0.1804664620        0.1324286770        2.8158755195        2.1245432676
       4647        0.1803520226        0.1803420900        0.1323599717        2.8139167736        2.1239389233
       4648        0.1802276510        0.1802177186        0.1322912326        2.8119580968        2.1233332473
       4649        0.1801032801        0.1800933480        0.1322224597        2.8099994908        2.1227262422
       4650        0.1799789102        0.1799689783        0.1321536534        2.8080409616        2.1221179110
       4651        0.1798545415        0.1798446098        0.1320848137        2.8060824029        2.1215083662
       4652        0.1797301741        0.1797202427        0.1320159409        2.8041238001        2.1208976282
       4653        0.1796058083        0.1795958770        0.1319470351        2.8021652885        2.1202855713
       4654        0.1794814442        0.1794715131        0.1318780966        2.8002068715        2.1196721981
       4655        0.1793570818        0.1793471510        0.1318091257        2.7982485583        2.1190575115
       4656        0.1792327214        0.1792227908        0.1317401226        2.7962903556        2.1184415142
       4657        0.1791083629        0.1790984325        0.1316710877        2.7943322740        2.1178242090
       4658        0.1789840063        0.1789740762        0.1316020213        2.7923743220        2.1172055987
       4659        0.1788596519        0.1788497219        0.1315329236        2.7904165072        2.1165856862
       4660        0.1787352998        0.1787253701        0.1314637949        2.7884588296        2.1159644742
       4661        0.1786109503        0.1786010208        0.1313946352        2.7865012954        2.1153419656
       4662        0.1784866036        0.1784766743        0.1313254446        2.7845439044        2.1147181631
       4663        0.1783622601        0.1783523310        0.1312562232        2.7825866532        2.1140930697
       4664        0.1782379200        0.1782279911        0.1311869711        2.7806295463        2.1134666880
       4665        0.1781135836        0.1781036550        0.1311176883        2.7786725821        2.1128390208
       4666        0.1779892511        0.1779793228        0.1310483751        2.7767157635        2.1122100712
       4667        0.1778649228        0.1778549946        0.1309790316        2.7747590960        2.1115798418
       4668        0.1777405988        0.1777306709        0.1309096580        2.7728025789        2.1109483354
       4669        0.1776162794        0.1776063516        0.1308402544        2.7708462199        2.1103155548
       4670        0.1774919647        0.1774820371        0.1307708210        2.7688900209        2.1096815031
       4671        0.1773676549        0.1773577276        0.1307013580        2.7669339852        2.1090461827
       4672        0.1772433501        0.1772334230        0.1306318656        2.7649781187        2.1084095967
       4673        0.1771190506        0.1771091238        0.1305623440        2.7630224229        2.1077717477
       4674        0.1769947566        0.1769848300        0.1304927933        2.7610669047        2.1071326387
       4675        0.1768704682        0.1768605418        0.1304232137        2.7591115657        2.1064922725
       4676        0.1767461857        0.1767362594        0.1303536055        2.7571564106        2.1058506517
       4677        0.1766219091        0.1766119831        0.1302839687        2.7552014410        2.1052077793
       4678        0.1764976388        0.1764877130        0.1302143035        2.7532466641        2.1045636579
       4679        0.1763733748        0.1763634492        0.1301446102        2.7512920812        2.1039182906
       4680        0.1762491174        0.1762391921        0.1300748888        2.7493376947        2.1032716799
       4681        0.1761248668        0.1761149416        0.1300051396        2.7473835123        2.1026238287
       4682        0.1760006231        0.1759906982        0.1299353628        2.7454295326        2.1019747398
       4683        0.1758763866        0.1758664619        0.1298655584        2.7434757627        2.1013244159
       4684        0.1757521574        0.1757422330        0.1297957266        2.7415222027        2.1006728599
       4685        0.1756279358        0.1756180116        0.1297258677        2.7395688596        2.1000200744
       4686        0.1755037219        0.1754937979        0.1296559818        2.7376157345        2.0993660623
       4687        0.1753795159        0.1753695921        0.1295860690        2.7356628311        2.0987108265
       4688        0.1752553180        0.1752453944        0.1295161295        2.7337101542        2.0980543694
       4689        0.1751311284        0.1751212050        0.1294461636        2.7317577065        2.0973966940
       4690        0.1750069472        0.1749970240        0.1293761712        2.7298054909        2.0967378030
       4691        0.1748827747        0.1748728517        0.1293061528        2.7278535125        2.0960776992
       4692        0.1747586110        0.1747486882        0.1292361083        2.7259017739        2.0954163853
       4693        0.1746344563        0.1746245338        0.1291660379        2.7239502784        2.0947538640
       4694        0.1745103108        0.1745003885        0.1290959419        2.7219990312        2.0940901382
       4695        0.1743861747        0.1743762526        0.1290258204        2.7200480299        2.0934252104
       4696        0.1742620481        0.1742521263        0.1289556735        2.7180972860        2.0927590836
       4697        0.1741379314        0.1741280098        0.1288855014        2.7161467949        2.0920917603
       4698        0.1740138247        0.1740039033        0.1288153042        2.7141965613        2.0914232434
       4699        0.1738897281        0.1738798070        0.1287450820        2.7122465894        2.0907535356
       4700        0.1737656420        0.1737557211        0.1286748351        2.7102968781        2.0900826396
       4701        0.1736415666        0.1736316459        0.1286045634        2.7083474312        2.0894105582
       4702        0.1735175020        0.1735075815        0.1285342671        2.7063982491        2.0887372940
       4703        0.1733934486        0.1733835283        0.1284639463        2.7044493326        2.0880628498
       4704        0.1732694065        0.1732594864        0.1283936011        2.7025006847        2.0873872283
       4705        0.1731453761        0.1731354562        0.1283232316        2.7005523035        2.0867104322
       4706        0.1730213574        0.1730114378        0.1282528380        2.6986041924        2.0860324643
       4707        0.1728973509        0.1728874315        0.1281824202        2.6966563517        2.0853533273
       4708        0.1727733567        0.1727634375        0.1281119785        2.6947087799        2.0846730238
       4709        0.1726493751        0.1726394561        0.1280415128        2.6927614825        2.0839915566
       4710        0.1725254063        0.1725154876        0.1279710233        2.6908144691        2.0833089284
       4711        0.1724014506        0.1723915320        0.1279005101        2.6888677310        2.0826251418
       4712        0.1722775081        0.1722675898        0.1278299733        2.6869212676        2.0819401997
       4713        0.1721535792        0.1721436610        0.1277594130        2.6849750810        2.0812541047
       4714        0.1720296639        0.1720197460        0.1276888294        2.6830291712        2.0805668594
       4715        0.1719057627        0.1718958450        0.1276182224        2.6810835415        2.0798784667
       4716        0.1717818755        0.1717719581        0.1275475924        2.6791381923        2.0791889291
       4717        0.1716580028        0.1716480855        0.1274769393        2.6771931279        2.0784982494
       4718        0.1715341446        0.1715242276        0.1274062633        2.6752483476        2.0778064303
       4719        0.1714103013        0.1714003845        0.1273355646        2.6733038536        2.0771134744
       4720        0.1712864728        0.1712765562        0.1272648432        2.6713596504        2.0764193844
       4721        0.1711626596        0.1711527433        0.1271940993        2.6694157375        2.0757241630
       4722        0.1710388618        0.1710289456        0.1271233330        2.6674721200        2.0750278129
       4723        0.1709150795        0.1709051636        0.1270525445        2.6655287980        2.0743303368
       4724        0.1707913130        0.1707813973        0.1269817339        2.6635857745        2.0736317374
       4725        0.1706675624        0.1706576469        0.1269109013        2.6616430524        2.0729320172
       4726        0.1705438281        0.1705339128        0.1268400468        2.6597006328        2.0722311791
       4727        0.1704201100        0.1704101949        0.1267691707        2.6577585204        2.0715292255
       4728        0.1702964085        0.1702864937        0.1266982729        2.6558167129        2.0708261593
       4729        0.1701727237        0.1701628091        0.1266273538        2.6538752188        2.0701219831
       4730        0.1700490559        0.1700391414        0.1265564133        2.6519340358        2.0694166996
       4731        0.1699254051        0.1699154909        0.1264854516        2.6499931664        2.0687103113
       4732        0.1698017717        0.1697918578        0.1264144689        2.6480526137        2.0680028210
       4733        0.1696781558        0.1696682420        0.1263434652        2.6461123814        2.0672942313
       4734        0.1695545576        0.1695446441        0.1262724407        2.6441724683        2.0665845450
       4735        0.1694309773        0.1694210640        0.1262013955        2.6422328792        2.0658737645
       4736        0.1693074151        0.1692975019        0.1261303298        2.6402936150        2.0651618927
       4737        0.1691838711        0.1691739582        0.1260592437        2.6383546777        2.0644489321
       4738        0.1690603456        0.1690504329        0.1259881373        2.6364160697        2.0637348854
       4739        0.1689368388        0.1689269263        0.1259170107        2.6344777934        2.0630197553
       4740        0.1688133508        0.1688034385        0.1258458640        2.6325398510        2.0623035443
       4741        0.1686898818        0.1686799698        0.1257746975        2.6306022445        2.0615862553
       4742        0.1685664321        0.1685565203        0.1257035111        2.6286649733        2.0608678907
       4743        0.1684430017        0.1684330901        0.1256323051        2.6267280444        2.0601484533
       4744        0.1683195909        0.1683096795        0.1255610796        2.6247914588        2.0594279457
       4745        0.1681961999        0.1681862888        0.1254898347        2.6228552146        2.0587063705
       4746        0.1680728289        0.1680629179        0.1254185706        2.6209193185        2.0579837303
       4747        0.1679494779        0.1679395672        0.1253472873        2.6189837709        2.0572600280
       4748        0.1678261473        0.1678162368        0.1252759850        2.6170485755        2.0565352660
       4749        0.1677028371        0.1676929268        0.1252046639        2.6151137335        2.0558094469
       4750        0.1675795476        0.1675696375        0.1251333241        2.6131792483        2.0550825735
       4751        0.1674562788        0.1674463689        0.1250619657        2.6112451234        2.0543546484
       4752        0.1673330311        0.1673231214        0.1249905889        2.6093113576        2.0536256742
       4753        0.1672098044        0.1671998950        0.1249191938        2.6073779716        2.0528956536
       4754        0.1670865990        0.1670766898        0.1248477806        2.6054449570        2.0521645891
       4755        0.1669634151        0.1669535061        0.1247763494        2.6035123139        2.0514324834
       4756        0.1668402528        0.1668303440        0.1247049004        2.6015800446        2.0506993391
       4757        0.1667171121        0.1667072036        0.1246334337        2.5996481522        2.0499651589
       4758        0.1665939934        0.1665840850        0.1245619496        2.5977166413        2.0492299454
       4759        0.1664708967        0.1664609886        0.1244904480        2.5957855135        2.0484937011
       4760        0.1663478221        0.1663379142        0.1244189294        2.5938547720        2.0477564288
       4761        0.1662247699        0.1662148622        0.1243473936        2.5919244233        2.0470181310
       4762        0.1661017401        0.1660918326        0.1242758411        2.5899944666        2.0462788104
       4763        0.1659787329        0.1659688256        0.1242042718        2.5880649082        2.0455384695
       4764        0.1658557484        0.1658458413        0.1241326860        2.5861357518        2.0447971109
       4765        0.1657327867        0.1657228799        0.1240610839        2.5842069993        2.0440547374
       4766        0.1656098480        0.1655999414        0.1239894655        2.5822786539        2.0433113514
       4767        0.1654869325        0.1654770261        0.1239178311        2.5803507221        2.0425669557
       4768        0.1653640402        0.1653541340        0.1238461808        2.5784232026        2.0418215528
       4769        0.1652411713        0.1652312654        0.1237745148        2.5764961028        2.0410751453
       4770        0.1651183260        0.1651084202        0.1237028332        2.5745694230        2.0403277357
       4771        0.1649955043        0.1649855988        0.1236311362        2.5726431685        2.0395793267
       4772        0.1648727065        0.1648628011        0.1235594239        2.5707173421        2.0388299210
       4773        0.1647499326        0.1647400275        0.1234876966        2.5687919445        2.0380795210
       4774        0.1646271828        0.1646172779        0.1234159543        2.5668669825        2.0373281294
       4775        0.1645044572        0.1644945526        0.1233441971        2.5649424559        2.0365757488
       4776        0.1643817561        0.1643718516        0.1232724254        2.5630183715        2.0358223817
       4777        0.1642590794        0.1642491752        0.1232006391        2.5610947257        2.0350680307
       4778        0.1641364274        0.1641265234        0.1231288384        2.5591715288        2.0343126985
       4779        0.1640138003        0.1640038965        0.1230570236        2.5572487790        2.0335563876
       4780        0.1638911981        0.1638812945        0.1229851947        2.5553264789        2.0327991005
       4781        0.1637686210        0.1637587176        0.1229133518        2.5534046348        2.0320408399
       4782        0.1636460691        0.1636361660        0.1228414952        2.5514832449        2.0312816083
       4783        0.1635235427        0.1635136398        0.1227696249        2.5495623138        2.0305214083
       4784        0.1634010418        0.1633911390        0.1226977411        2.5476418473        2.0297602425
       4785        0.1632785666        0.1632686640        0.1226258439        2.5457218430        2.0289981133
       4786        0.1631561172        0.1631462149        0.1225539336        2.5438023048        2.0282350235
       4787        0.1630336938        0.1630237917        0.1224820101        2.5418832377        2.0274709755
       4788        0.1629112965        0.1629013946        0.1224100737        2.5399646423        2.0267059719
       4789        0.1627889255        0.1627790238        0.1223381245        2.5380465204        2.0259400152
       4790        0.1626665809        0.1626566794        0.1222661626        2.5361288774        2.0251731081
       4791        0.1625442629        0.1625343616        0.1221941881        2.5342117133        2.0244052530
       4792        0.1624219715        0.1624120705        0.1221222013        2.5322950311        2.0236364525
       4793        0.1622997070        0.1622898062        0.1220502022        2.5303788339        2.0228667092
       4794        0.1621774695        0.1621675690        0.1219781909        2.5284631233        2.0220960255
       4795        0.1620552592        0.1620453588        0.1219061677        2.5265479031        2.0213244040
       4796        0.1619330761        0.1619231759        0.1218341326        2.5246331751        2.0205518473
       4797        0.1618109205        0.1618010205        0.1217620858        2.5227189415        2.0197783579
       4798        0.1616887924        0.1616788927        0.1216900273        2.5208052041        2.0190039382
       4799        0.1615666921        0.1615567926        0.1216179574        2.5188919656        2.0182285909
       4800        0.1614446196        0.1614347203        0.1215458762        2.5169792297        2.0174523184
       4801        0.1613225752        0.1613126761        0.1214737837        2.5150669972        2.0166751233
       4802        0.1612005589        0.1611906600        0.1214016801        2.5131552695        2.0158970081
       4803        0.1610785710        0.1610686723        0.1213295656        2.5112440500        2.0151179753
       4804        0.1609566115        0.1609467130        0.1212574402        2.5093333411        2.0143380273
       4805        0.1608346806        0.1608247824        0.1211853041        2.5074231437        2.0135571668
       4806        0.1607127785        0.1607028805        0.1211131573        2.5055134365        2.0127754194
       4807        0.1605909054        0.1605810076        0.1210410001        2.5036042414        2.0119927693
       4808        0.1604690613        0.1604591637        0.1209688325        2.5016955618        2.0112092140
       4809        0.1603472465        0.1603373490        0.1208966546        2.4997874061        2.0104247559
       4810        0.1602254610        0.1602155638        0.1208244667        2.4978797692        2.0096393976
       4811        0.1601037050        0.1600938081        0.1207522687        2.4959726578        2.0088531414
       4812        0.1599819787        0.1599720819        0.1206800609        2.4940660742        2.0080659899
       4813        0.1598602822        0.1598503856        0.1206078433        2.4921600186        2.0072779456
       4814        0.1597386156        0.1597287193        0.1205356160        2.4902544928        2.0064890109
       4815        0.1596169792        0.1596070831        0.1204633792        2.4883494978        2.0056991884
       4816        0.1594953731        0.1594854772        0.1203911329        2.4864450354        2.0049084804
       4817        0.1593737975        0.1593639018        0.1203188773        2.4845411054        2.0041168896
       4818        0.1592522526        0.1592423571        0.1202466123        2.4826377091        2.0033244183
       4819        0.1591307385        0.1591208433        0.1201743382        2.4807348464        2.0025310690
       4820        0.1590092554        0.1589993604        0.1201020549        2.4788325203        2.0017368442
       4821        0.1588878035        0.1588779086        0.1200297627        2.4769307322        2.0009417463
       4822        0.1587663829        0.1587564883        0.1199574615        2.4750294794        2.0001457778
       4823        0.1586449938        0.1586350994        0.1198851515        2.4731287676        1.9993489412
       4824        0.1585236364        0.1585137422        0.1198128328        2.4712285964        1.9985512389
       4825        0.1584023108        0.1583924168        0.1197405055        2.4693289133        1.9977527249
       4826        0.1582810172        0.1582711234        0.1196681696        2.4674295081        1.9969536180
       4827        0.1581597557        0.1581498621        0.1195958254        2.4655306477        1.9961536513
       4828        0.1580385264        0.1580286331        0.1195234728        2.4636323354        1.9953528269
       4829        0.1579173295        0.1579074364        0.1194511122        2.4617345761        1.9945511473
       4830        0.1577961650        0.1577862721        0.1193787437        2.4598373746        1.9937486147
       4831        0.1576750329        0.1576651402        0.1193063675        2.4579407392        1.9929452316
       4832        0.1575539332        0.1575440406        0.1192339839        2.4560446749        1.9921410005
       4833        0.1574328658        0.1574229735        0.1191615932        2.4541491916        1.9913359237
       4834        0.1573118309        0.1573019388        0.1190891956        2.4522542918        1.9905300035
       4835        0.1571908286        0.1571809367        0.1190167911        2.4503599777        1.9897232426
       4836        0.1570698592        0.1570599675        0.1189443798        2.4484662491        1.9889156432
       4837        0.1569489228        0.1569390314        0.1188719617        2.4465731015        1.9881072078
       4838        0.1568280199        0.1568181286        0.1187995367        2.4446805334        1.9872979388
       4839        0.1567071506        0.1566972595        0.1187271048        2.4427885381        1.9864878388
       4840        0.1565863152        0.1565764244        0.1186546660        2.4408971179        1.9856769100
       4841        0.1564655140        0.1564556234        0.1185822203        2.4390062672        1.9848651549
       4842        0.1563447471        0.1563348567        0.1185097677        2.4371159895        1.9840525759
       4843        0.1562240147        0.1562141246        0.1184373085        2.4352262792        1.9832391755
       4844        0.1561033170        0.1560934270        0.1183648426        2.4333371439        1.9824249562
       4845        0.1559826541        0.1559727643        0.1182923701        2.4314485782        1.9816099202
       4846        0.1558620262        0.1558521366        0.1182198912        2.4295605861        1.9807940701
       4847        0.1557414333        0.1557315439        0.1181474059        2.4276731694        1.9799774083
       4848        0.1556208757        0.1556109865        0.1180749145        2.4257863277        1.9791599372
       4849        0.1555003534        0.1554904645        0.1180024169        2.4239000629        1.9783416593
       4850        0.1553798666        0.1553699779        0.1179299132        2.4220143782        1.9775225769
       4851        0.1552594155        0.1552495269        0.1178574037        2.4201292740        1.9767026925
       4852        0.1551390000        0.1551291117        0.1177848885        2.4182447527        1.9758820085
       4853        0.1550186205        0.1550087324        0.1177123675        2.4163608169        1.9750605272
       4854        0.1548982770        0.1548883891        0.1176398410        2.4144774670        1.9742382512
       4855        0.1547779696        0.1547680819        0.1175673090        2.4125947044        1.9734151828
       4856        0.1546576984        0.1546478110        0.1174947717        2.4107125350        1.9725913243
       4857        0.1545374637        0.1545275764        0.1174222293        2.4088309570        1.9717666783
       4858        0.1544172654        0.1544073784        0.1173496817        2.4069499741        1.9709412471
       4859        0.1542971038        0.1542872169        0.1172771292        2.4050695880        1.9701150331
       4860        0.1541769788        0.1541670922        0.1172045718        2.4031898037        1.9692880386
       4861        0.1540568907        0.1540470043        0.1171320097        2.4013106200        1.9684602660
       4862        0.1539368395        0.1539269533        0.1170594431        2.3994320431        1.9676317178
       4863        0.1538168254        0.1538069393        0.1169868721        2.3975540740        1.9668023963
       4864        0.1536968483        0.1536869625        0.1169142967        2.3956767164        1.9659723038
       4865        0.1535769085        0.1535670229        0.1168417173        2.3937999737        1.9651414428
       4866        0.1534570059        0.1534471205        0.1167691338        2.3919238491        1.9643098157
       4867        0.1533371407        0.1533272555        0.1166965465        2.3900483464        1.9634774247
       4868        0.1532173130        0.1532074280        0.1166239555        2.3881734671        1.9626442722
       4869        0.1530975228        0.1530876381        0.1165513610        2.3862992147        1.9618103606
       4870        0.1529777703        0.1529678858        0.1164787630        2.3844255914        1.9609756923
       4871        0.1528580556        0.1528481713        0.1164061617        2.3825526007        1.9601402696
       4872        0.1527383788        0.1527284946        0.1163335572        2.3806802425        1.9593040949
       4873        0.1526187399        0.1526088560        0.1162609496        2.3788085206        1.9584671705
       4874        0.1524991392        0.1524892555        0.1161883391        2.3769374354        1.9576294988
       4875        0.1523795768        0.1523696932        0.1161157257        2.3750669878        1.9567910821
       4876        0.1522600527        0.1522501694        0.1160431095        2.3731971799        1.9559519228
       4877        0.1521405672        0.1521306840        0.1159704906        2.3713280115        1.9551120232
       4878        0.1520211203        0.1520112374        0.1158978691        2.3694594834        1.9542713856
       4879        0.1519017123        0.1518918296        0.1158252450        2.3675915968        1.9534300126
       4880        0.1517823432        0.1517724607        0.1157526185        2.3657243516        1.9525879062
       4881        0.1516630133        0.1516531310        0.1156799896        2.3638577488        1.9517450689
       4882        0.1515437226        0.1515338405        0.1156073585        2.3619917888        1.9509015031
       4883        0.1514244713        0.1514145894        0.1155347251        2.3601264723        1.9500572109
       4884        0.1513052595        0.1512953778        0.1154620896        2.3582618010        1.9492121949
       4885        0.1511860874        0.1511762060        0.1153894521        2.3563977740        1.9483664574
       4886        0.1510669551        0.1510570739        0.1153168126        2.3545343951        1.9475200005
       4887        0.1509478628        0.1509379817        0.1152441712        2.3526716634        1.9466728267
       4888        0.1508288104        0.1508189296        0.1151715282        2.3508095803        1.9458249383
       4889        0.1507097982        0.1506999176        0.1150988835        2.3489481493        1.9449763376
       4890        0.1505908263        0.1505809459        0.1150262373        2.3470873704        1.9441270269
       4891        0.1504718947        0.1504620145        0.1149535897        2.3452272472        1.9432770086
       4892        0.1503530036        0.1503431236        0.1148809408        2.3433677814        1.9424262848
       4893        0.1502341530        0.1502242732        0.1148082907        2.3415089741        1.9415748581
       4894        0.1501153431        0.1501054635        0.1147356396        2.3396508283        1.9407227305
       4895        0.1499965739        0.1499866945        0.1146629877        2.3377933483        1.9398699045
       4896        0.1498778456        0.1498679663        0.1145903349        2.3359365348        1.9390163824
       4897        0.1497591581        0.1497492791        0.1145176815        2.3340803909        1.9381621663
       4898        0.1496405116        0.1496306328        0.1144450276        2.3322249193        1.9373072587
       4899        0.1495219062        0.1495120276        0.1143723733        2.3303701224        1.9364516618
       4900        0.1494033419        0.1493934635        0.1142997188        2.3285160036        1.9355953779
       4901        0.1492848189        0.1492749407        0.1142270641        2.3266625630        1.9347384092
       4902        0.1491663372        0.1491564593        0.1141544094        2.3248098062        1.9338807581
       4903        0.1490478970        0.1490380192        0.1140817549        2.3229577344        1.9330224268
       4904        0.1489294983        0.1489196207        0.1140091006        2.3211063484        1.9321634176
       4905        0.1488111412        0.1488012638        0.1139364466        2.3192556507        1.9313037328
       4906        0.1486928258        0.1486829486        0.1138637931        2.3174056449        1.9304433746
       4907        0.1485745522        0.1485646752        0.1137911402        2.3155563317        1.9295823452
       4908        0.1484563205        0.1484464438        0.1137184879        2.3137077122        1.9287206471
       4909        0.1483381309        0.1483282543        0.1136458365        2.3118597890        1.9278582823
       4910        0.1482199834        0.1482101070        0.1135731859        2.3100125642        1.9269952532
       4911        0.1481018781        0.1480920019        0.1135005363        2.3081660379        1.9261315620
       4912        0.1479838152        0.1479739392        0.1134278878        2.3063202111        1.9252672110
       4913        0.1478657947        0.1478559190        0.1133552404        2.3044750867        1.9244022024
       4914        0.1477478169        0.1477379413        0.1132825943        2.3026306639        1.9235365384
       4915        0.1476298817        0.1476200063        0.1132099496        2.3007869448        1.9226702214
       4916        0.1475119893        0.1475021141        0.1131373063        2.2989439320        1.9218032535
       4917        0.1473941398        0.1473842649        0.1130646646        2.2971016242        1.9209356370
       4918        0.1472763334        0.1472664587        0.1129920244        2.2952600218        1.9200673741
       4919        0.1471585702        0.1471486956        0.1129193860        2.2934191297        1.9191984671
       4920        0.1470408502        0.1470309759        0.1128467494        2.2915789423        1.9183289182
       4921        0.1469231736        0.1469132994        0.1127741146        2.2897394685        1.9174587296
       4922        0.1468055405        0.1467956665        0.1127014819        2.2879007026        1.9165879035
       4923        0.1466879510        0.1466780773        0.1126288511        2.2860626489        1.9157164422
       4924        0.1465704053        0.1465605317        0.1125562226        2.2842253084        1.9148443478
       4925        0.1464529033        0.1464430300        0.1124835962        2.2823886815        1.9139716227
       4926        0.1463354454        0.1463255722        0.1124109722        2.2805527689        1.9130982690
       4927        0.1462180315        0.1462081585        0.1123383506        2.2787175739        1.9122242889
       4928        0.1461006617        0.1460907890        0.1122657315        2.2768830951        1.9113496846
       4929        0.1459833362        0.1459734636        0.1121931151        2.2750493360        1.9104744584
       4930        0.1458660550        0.1458561826        0.1121205013        2.2732162992        1.9095986125
       4931        0.1457488183        0.1457389462        0.1120478904        2.2713839813        1.9087221489
       4932        0.1456316261        0.1456217542        0.1119752823        2.2695523889        1.9078450700
       4933        0.1455144786        0.1455046069        0.1119026773        2.2677211740        1.9069677258
       4934        0.1453973758        0.1453875042        0.1118300754        2.2658903401        1.9060901166
       4935        0.1452803177        0.1452704464        0.1117574768        2.2640602420        1.9052118949
       4936        0.1451633044        0.1451534332        0.1116848818        2.2622308864        1.9043330625
       4937        0.1450463356        0.1450364646        0.1116122906        2.2604022836        1.9034536216
       4938        0.1449294110        0.1449195402        0.1115397038        2.2585744502        1.9025735741
       4939        0.1448125304        0.1448026599        0.1114671218        2.2567474006        1.9016929223
       4940        0.1446956936        0.1446858232        0.1113945451        2.2549211514        1.9008116682
       4941        0.1445789004        0.1445690302        0.1113219740        2.2530957105        1.8999298140
       4942        0.1444621509        0.1444522809        0.1112494085        2.2512710785        1.8990473618
       4943        0.1443454455        0.1443355758        0.1111768485        2.2494472475        1.8981643138
       4944        0.1442287846        0.1442189150        0.1111042938        2.2476242095        1.8972806722
       4945        0.1441121686        0.1441022993        0.1110317442        2.2458019505        1.8963964391
       4946        0.1439955980        0.1439857288        0.1109591993        2.2439804659        1.8955116167
       4947        0.1438790730        0.1438692040        0.1108866592        2.2421597436        1.8946262072
       4948        0.1437625939        0.1437527251        0.1108141236        2.2403397825        1.8937402128
       4949        0.1436461610        0.1436362924        0.1107415926        2.2385205775        1.8928536356
       4950        0.1435297743        0.1435199059        0.1106690663        2.2367021265        1.8919664778
       4951        0.1434134340        0.1434035658        0.1105965446        2.2348844350        1.8910787416
